Id,Status,Summary,Rating,Address,Description,Request type,Lat,Lng,Export tagged places,Updated at local,Created at local,Acknowledged at local,Reopened at local,Closed at local,Reported using mobile?,Minutes to acknowledged,Minutes to closed,Assignee name,Parsed street and number,Category,Sla in hours,Sla expires at local,Report method code,Report method
3064890,Open,Water/sewer Issues,2,"160-176 Morgan Street Jersey City, NJ",catch basins are clogged,16277,40.72011405,-74.04110577,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>64.555, ""CSO""=>""RE-14""},Ward E,1st Battalion",11/22/2016 - 08:19AM,11/18/2016 - 01:29PM,,,,FALSE,,,JCMUA,160-176 Morgan Street,Water/sewer Issues,,,phone,Phone
3065045,Acknowledged,Service Request Not Listed,3,"127 1st Street Jersey City, New Jersey",Old broken utility pole needs to be removed. All previous cables and utility items transferred to new pole.,16590,40.7212916,-74.0391936,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>64.555, ""CSO""=>""RE-14""},Ward E,1st Battalion",11/21/2016 - 03:03PM,11/18/2016 - 02:21PM,11/21/2016 - 03:03PM,,,TRUE,4361,,Traffic - Patricia L,127 1st Street,Service Request Not Listed,,,,
3065108,Closed,Tall grass or weeds,2,"20 Morton Place Jersey City, NJ",in front of property,16280,40.7129959,-74.082601,"Ward B,Jersey City, NJ (City Boundary),2nd Battalion,{""Id""=>0, ""Acres""=>239.176, ""CSO""=>""RW-10""}",11/23/2016 - 09:54AM,11/18/2016 - 02:37PM,11/21/2016 - 08:25AM,,11/23/2016 - 09:54AM,FALSE,3948,6916,cpisano,20 Morton Place,Tall grass or weeds,,,direct,Direct
3065117,Closed,Tall grass or weeds,2,"20 Morton Place Jersey City, NJ",This is a seperate complaint for the backyard,16280,40.7129959,-74.082601,"Ward B,Jersey City, NJ (City Boundary),2nd Battalion,{""Id""=>0, ""Acres""=>239.176, ""CSO""=>""RW-10""}",11/23/2016 - 09:54AM,11/18/2016 - 02:39PM,11/21/2016 - 08:24AM,,11/23/2016 - 09:54AM,FALSE,3945,6914,cpisano,20 Morton Place,Tall grass or weeds,,,direct,Direct
3065267,Acknowledged,Tall grass or weeds,2,"182 Griffith Street Jersey City, NJ",,16280,40.746691,-74.050528,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>380.503, ""CSO""=>""RE-19""},Ward D",11/18/2016 - 04:00PM,11/18/2016 - 03:59PM,11/18/2016 - 04:00PM,,,FALSE,0,,cpisano,182 Griffith Street,Tall grass or weeds,,,direct,Direct
3065399,Open,Suggestion,1,Journal Square,"PJ Ryan's 2 in journal square has a designated smoking area... I get it, but wow, it smells terrible and is such a bother for people standing around and waiting for a ride. I mean, it inescapable! Is there a law against this or something? It just seems like there are A LOT of smokers out there! ",16293,40.7345715,-74.0631544,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>117.442, ""CSO""=>""RW-4""},Ward C",11/18/2016 - 05:33PM,11/18/2016 - 05:00PM,,,,TRUE,,,Chief Inspector Boor,Journal Square,Suggestion,,,,
3065415,Closed,Graffiti ,2,"6 Paulmier Pl Jersey City, NJ 07302, USA",graffiti on slate sidewalk,15918,40.719121,-74.046169,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>227.801, ""CSO""=>""RE-11""},Ward E,1st Battalion",11/28/2016 - 03:10PM,11/18/2016 - 05:03PM,,,11/28/2016 - 03:10PM,TRUE,,14287,DNI - Ray,6 Paulmier Pl,Graffiti,,,,
3065426,Acknowledged,Health Conditions - Business or Residential,3,"158 Erie St Jersey City, NJ 07302, USA",,16274,40.72779106,-74.04297388,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>93.3282, ""CSO""=>""RE-17""},Ward E,1st Battalion",11/28/2016 - 09:20AM,11/18/2016 - 05:07PM,11/28/2016 - 09:20AM,,,TRUE,13933,,Laura,158 Erie St,Health Conditions - Business or Residential,,,,
3065547,Closed,Streetlight problem - streetlight burnt out,2,"229 Bay Street Jersey City, New Jersey",The streetlight is burnt out. Please fix. ,16288,40.720892,-74.043808,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>64.555, ""CSO""=>""RE-14""},Ward E,1st Battalion",11/29/2016 - 10:10AM,11/18/2016 - 05:57PM,11/21/2016 - 03:30PM,,11/29/2016 - 10:10AM,FALSE,4173,15373,Waseem- RRC,229 Bay Street,Streetlight problem,,,,
3065693,Open,Trees along City Streets,1,"180 Princeton Avenue Jersey City, NJ","ACCORDING TO THIS COMPLAINT, THE TREE CUTTING CREW THAT CAME TO TRIM THE TREES TODAY LEFT ALL THE TREE TRIMMINGS ON SIDEWALK, STREET AND IN THE YARD OF 180 PRINCETON AVE.
THIS CONSTITUENT IS VERY UPSET, BECAUSE SHE CLAIMS THEY ONLY DID HALF A JOB TRIMMING THE TREES AND THE TREE IS STILL ABLE TO POTENTIALLY DAMAGE HER HOME. SHE CALLED TO COMPLAIN THAT THEY DID NOT CLEANUP ALL THE CUT BRANCHES AND THAT THE CREW LEFT THE PLACE IN A MESS. 
SHE WANTS THEM TO COME BACK AND CLEANUP THE MESS THAT WAS LEFT BEHIND AND TO TRIM THE TREE SO IT WON'T BE ABLE TO DAMAGE HER PROPERTY.",15739,40.6879009,-74.093581,"Ward A,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>351.295, ""CSO""=>""RE-1""},2nd Battalion",11/18/2016 - 06:58PM,11/18/2016 - 06:58PM,,,,FALSE,,,Alphonso Lynch,180 Princeton Avenue,Trees along City Streets,,,direct,Direct
3065838,Closed,Driveways,5,"184 Princeton Ave Jersey City, NJ 07305, USA",Reported this issue on sept 23 and was told the contractor who repaved the street would come and paint the no parking and it has yet to happen almost two months later ,16599,40.68815929,-74.09365955,"Ward A,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>351.295, ""CSO""=>""RE-1""},2nd Battalion",11/23/2016 - 10:57AM,11/18/2016 - 08:53PM,11/21/2016 - 10:25AM,,11/23/2016 - 10:57AM,TRUE,3691,6603,Engineering  - Paul R,184 Princeton Ave,Driveways,,,,
3065951,Open,Noise complaint,3,"150 Bay Street Jersey City, New Jersey",Music hear through out the neighborhood,15911,40.7209084,-74.0397768,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>64.555, ""CSO""=>""RE-14""},Ward E,1st Battalion",11/29/2016 - 10:05AM,11/19/2016 - 02:02AM,,,,TRUE,,,Commerce- Jolhn Coyne,150 Bay Street,Business Complaint,,,,
3066139,Acknowledged,Parks and Playgrounds,2,"1009 Garfield Ave Jersey City, NJ 07304, USA",,15246,40.71278,-74.06861115,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion,Ward F",11/21/2016 - 06:53AM,11/19/2016 - 11:12AM,11/21/2016 - 06:53AM,,,TRUE,2620,,Alphonso Lynch,1009 Garfield Ave,Parks and Playgrounds,168,11/28/2016 - 05:00PM,,
3066213,Closed,Trash: Litter/debris,3,"604 Bramhall Ave Jersey City, NJ 07304, USA",,16279,40.71611786,-74.07637787,"Jersey City, NJ (City Boundary),4th Battalion,Ward F,{""Id""=>0, ""Acres""=>767.751, ""CSO""=>""RE-3/4""}",11/23/2016 - 10:25AM,11/19/2016 - 12:42PM,11/21/2016 - 08:23AM,,11/23/2016 - 10:25AM,TRUE,2620,5622,cpisano,604 Bramhall Ave,Trash: Litter/debris,,,,
3066235,Acknowledged,Driveways,3,"491 Monmouth St Jersey City, NJ 07302, USA",The owner has cars ticketed but this is NOT an active driveway.  There are no signs stating no parking nor marking on the street.  If this is a driveway then the owner should have to have the driveway permitted and painted in the street.  Please confirm whether way and then the owner can take appropriate action.,16599,40.72739501,-74.04859942,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>93.3282, ""CSO""=>""RE-17""},Ward E,1st Battalion",11/21/2016 - 01:38PM,11/19/2016 - 01:04PM,11/21/2016 - 10:16AM,,,TRUE,2711,,Zoning,491 Monmouth St,Driveways,,,,
3066382,Acknowledged,Parking issues,3,"453-459 Rose Ave Jersey City, New Jersey", WE ARE REQUESTING PERMIT PARKING. AS WE SEE THE PARKING SITUATION WILL ONLY WORSEN WITH THE CITY HALL ANNEX BEING BUILT. HOW CAN WE GET THIS DONE?,16276,40.7099613,-74.077442,"Jersey City, NJ (City Boundary),2nd Battalion,Ward F,{""Id""=>0, ""Acres""=>767.751, ""CSO""=>""RE-3/4""}",11/23/2016 - 07:29AM,11/19/2016 - 03:13PM,11/21/2016 - 09:47AM,,,FALSE,2554,,Yolanda - RRC,453-459 ROSE AVE,Parking issues,,,,
3066590,Acknowledged,Streetlight problem,4,"2445 John F. Kennedy Blvd North Bergen, NJ 07047, USA",,16288,40.72108078,-74.07647705,"Ward B,Jersey City, NJ (City Boundary),4th Battalion,{""Id""=>0, ""Acres""=>248.272, ""CSO""=>""RW-8""}",11/21/2016 - 08:52AM,11/19/2016 - 06:35PM,11/21/2016 - 08:52AM,,,TRUE,2296,,Yolanda - RRC,2445 John F. Kennedy Blvd,Streetlight problem,,,,
3066918,Closed,Wires Down,3,"195 Griffith St Jersey City, NJ 07307, USA",Hanging wires wrapped around parking sign pole.,16290,40.74666214,-74.0511322,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>380.503, ""CSO""=>""RE-19""},Ward D",11/28/2016 - 05:33PM,11/20/2016 - 10:13AM,11/22/2016 - 02:07PM,,11/28/2016 - 09:24AM,TRUE,3114,11470,Waseem- RRC,195 Griffith St,Wires Down,,,,
3066927,Open,Traffic and Parking signage/signal issue,4,"638-642 Marin Blvd Jersey City, NJ 07302, USA",Cars are using the left lane to continue on Marin Blvd going straight towards Hoboken. This is not legal but the roadway sign is so faded you do not know that it is left turn only. Can this be repainted as well as a street sign that states the same. This is a safety hazard for cars and pedestrians. ,16289,40.73414431,-74.03904498,"Jersey City, NJ (City Boundary),Ward E,1st Battalion,{""Id""=>0, ""Acres""=>509.092, ""CSO""=>""RE-18""}",11/20/2016 - 03:12PM,11/20/2016 - 10:23AM,,,,TRUE,,,Traffic - Patricia L,638-642 Marin Blvd,Traffic and Parking signage/signal issue,,,,
3067082,Open,Graffiti,3,"512 Jersey Ave Jersey City, NJ 07302, USA",,15918,40.72015762,-74.04660797,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>227.801, ""CSO""=>""RE-11""},Ward E,1st Battalion",11/22/2016 - 10:20AM,11/20/2016 - 01:12PM,,,,TRUE,,,DNI - Ray,512 Jersey Ave,Graffiti,,,,
3067386,Acknowledged,Traffic and Parking signage/signal issue,4,"173 Brunswick St Jersey City, NJ 07302, USA",Metal sign base was rusted and rotted. Slight wind caused sigh to fall over and fall onto brand new car - causing significant damage. ,16289,40.72537204,-74.05054644,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>112.805, ""CSO""=>""RE-15""},Ward E,1st Battalion",11/21/2016 - 10:07AM,11/20/2016 - 05:52PM,11/21/2016 - 10:07AM,,,TRUE,975,,Traffic - Patricia L,173 Brunswick St,Traffic and Parking signage/signal issue,,,,
3067698,Acknowledged,Traffic and Parking signage/signal issue,2,"238-252 Saint Pauls Avenue Jersey City, New Jersey",The traffic light is knocked out sideways by the wind,16289,40.73755371,-74.06270828,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>152.246, ""CSO""=>""RW-3""},Ward C",11/21/2016 - 10:14AM,11/21/2016 - 08:12AM,11/21/2016 - 10:11AM,,,FALSE,118,,Traffic - Patricia L,238-252 Saint Pauls Avenue,Traffic and Parking signage/signal issue,,,,
3067724,Closed,Traffic and Parking signage/signal issue,3,"1277 County Road Jersey City, New Jersey","The people heading east on County road get confused whether to go straight or veer right.  The intersection has seen numerous accidents.
",16289,40.74923387,-74.06123994,"3rd Battalion,Jersey City, NJ (City Boundary),Ward D",11/23/2016 - 02:48PM,11/21/2016 - 08:27AM,,,11/23/2016 - 02:48PM,FALSE,,3260,Traffic - Patricia L,1277 County Road,Traffic and Parking signage/signal issue,,,,
3067761,Acknowledged,Heat/Hot Water Complaint,3,96 Stevens Avenue Jersey City NJ,"Tenant stated she called him at 201-892-9805 , He stated he is not in the area to fix the heating problem. Resident stated she has children in the house. The heat has been off since Sunday morning!",15917,40.7018683,-74.0881811,"Ward A,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>351.295, ""CSO""=>""RE-1""},2nd Battalion",11/21/2016 - 09:59AM,11/21/2016 - 08:57AM,11/21/2016 - 09:00AM,,,FALSE,2,,Housing Code Enforcement- Iris,96 Stevens Avenue Jersey City,Heat/Hot Water Complaint,,,direct,Direct
3067855,Acknowledged,Traffic and Parking signage/signal issue,2,"302 Magnolia Avenue Jersey City, NJ",No Parking sign was knocked over by a Vehicle. ,16289,40.7328142,-74.0663733,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>248.212, ""CSO""=>""RW-6""},4th Battalion,Ward C",11/21/2016 - 10:22AM,11/21/2016 - 09:43AM,11/21/2016 - 10:22AM,,,FALSE,39,,Traffic - Patricia L,302 Magnolia Avenue,Traffic and Parking signage/signal issue,,,direct,Direct
3067861,Open,Water/sewer Issues,3,"613 West Side Avenue Jersey City, NJ",The Steel Plate around the Catch Basin at West Side and Harrison is damaged- Residents can potentially  be injured. Please have an inspector investigate,16277,40.72174741,-74.08071047,"Ward B,Jersey City, NJ (City Boundary),4th Battalion,{""Id""=>0, ""Acres""=>248.272, ""CSO""=>""RW-8""}",11/21/2016 - 11:03AM,11/21/2016 - 09:45AM,,,,FALSE,,,JCMUA,613 West Side Avenue,Water/sewer Issues,,,direct,Direct
3067862,Acknowledged,Streetlight problem,3,Pavinia Ave 07306,Blinking light. Worried about traffic and pedestrian. ,16289,40.73305321,-74.0631561,"3rd Battalion,Jersey City, NJ (City Boundary),Ward C,{""Id""=>0, ""Acres""=>509.092, ""CSO""=>""RE-18""}",11/21/2016 - 10:23AM,11/21/2016 - 09:45AM,11/21/2016 - 10:09AM,,,TRUE,23,,Yolanda - RRC,Pavinia Ave 07306,Traffic and Parking signage/signal issue,,,,
3067958,Acknowledged,Fire Hydrant Leaking Water,2,"116 Webster Avenue Jersey City, NJ",,16277,40.7423969,-74.047059,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>380.503, ""CSO""=>""RE-19""},Ward D",11/21/2016 - 10:31AM,11/21/2016 - 10:31AM,11/21/2016 - 10:31AM,,,FALSE,0,,Waseem- RRC,116 Webster Avenue,Water/sewer Issues,,,direct,Direct
3067963,Open,Trees along City Streets,1,"109 Webster Avenue Jersey City, NJ",Tree Trimming Request- Branches extending to Windows.,15739,40.7423931,-74.0476123,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>380.503, ""CSO""=>""RE-19""},Ward D",11/21/2016 - 10:33AM,11/21/2016 - 10:33AM,,,,FALSE,,,Alphonso Lynch,109 Webster Avenue,Trees along City Streets,,,direct,Direct
3068021,Acknowledged,Traffic and Parking signage/signal issue,3,Jersey City NJ,,16289,40.7008528,-74.0887576,"Ward A,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>351.295, ""CSO""=>""RE-1""},2nd Battalion",11/21/2016 - 02:55PM,11/21/2016 - 10:55AM,11/21/2016 - 10:55AM,,,FALSE,0,,Traffic - Patricia L,Jersey City,Traffic and Parking signage/signal issue,,,direct,Direct
3068026,Acknowledged,Parking issues,3,"86-92 Sussex Street Jersey City, New Jersey",Constant double parking outside the restaurants here and on Greene at the end of the block. ,16276,40.714582,-74.0375673,"Jersey City, NJ (City Boundary),Ward E,1st Battalion",11/21/2016 - 03:05PM,11/21/2016 - 10:55AM,11/21/2016 - 02:06PM,11/21/2016 - 01:56PM,11/21/2016 - 01:29PM,TRUE,190,,Yolanda - RRC,86-92 Sussex Street,Parking issues,,,,
3068144,Closed,Tall grass or weeds,2,"595 Bramhall Avenue Jersey City, NJ",Tall weeds and Grass- Trash on the property as well. ,16280,40.715687,-74.07611,"Jersey City, NJ (City Boundary),4th Battalion,Ward F,{""Id""=>0, ""Acres""=>767.751, ""CSO""=>""RE-3/4""}",11/23/2016 - 09:53AM,11/21/2016 - 11:37AM,11/21/2016 - 12:08PM,,11/23/2016 - 09:53AM,FALSE,31,2775,cpisano,595 Bramhall Avenue,Tall grass or weeds,,,direct,Direct
3068176,Closed,Trash: Litter/debris,2,"682 Grove St Jersey City, NJ 07310, USA","Many thanks for clearing most of the trash that had been left under the train trestle on Grove Street.  Unfortunately, a broken table (or something resembling a table) is still lying there, closer to the Grove-18th St intersection, on the side of the Verizon plot. Would appreciate it if this could be cleared too.  Many thanks",16279,40.73541641,-74.0402298,"Jersey City, NJ (City Boundary),Ward E,1st Battalion,{""Id""=>0, ""Acres""=>509.092, ""CSO""=>""RE-18""}",11/23/2016 - 09:49AM,11/21/2016 - 11:48AM,11/21/2016 - 12:03PM,,11/23/2016 - 09:49AM,TRUE,15,2760,cpisano,682 Grove St,Trash: Litter/debris,,,,
3068181,Open,Driveways,1,"76 Madison Ave Jersey City, New Jersey",,16599,40.716275,-74.071746,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion,Ward F",11/21/2016 - 12:51PM,11/21/2016 - 11:49AM,,,,FALSE,,,Kirkland RRC,76 madison ave,Driveways,,,,
3068188,Acknowledged,Health Conditions - Business or Residential,3,"46 Montrose Avenue Jersey City, NJ",This is a pool in a backyard not properly winterized. The neighbor is willing to have an inspector view the pool from his backyard. His name is Steven Pruz. His number is 716-713-7315. His address is 31 Beach.,16274,40.7438898,-74.0559091,"3rd Battalion,Jersey City, NJ (City Boundary),Ward D,{""Id""=>0, ""Acres""=>509.092, ""CSO""=>""RE-18""}",11/22/2016 - 11:57AM,11/21/2016 - 11:50AM,11/22/2016 - 11:51AM,,,FALSE,1440,,Chief Healh Investigator O.Diaz,46 Montrose Avenue,Health Conditions - Business or Residential,,,direct,Direct
3068243,Open,Service Request Not Listed,2,"453 - 459 Rose Ave Jersey City, New Jersey","Since they have opened the supposedly non-existent halfway house at the end of Rose Ave, we have had an influx of drug addicts and drunks  on our street. They sniff dope out in the open even though we run them, drink in the open and leave their liquor and drug trash up and down our street. This is a neighborhood where we work hard to keep it clean and safe. This is UNACCEPTABLE. If the Mayor plans on making this the area for the new City Hall Annex, how will he feel when he goes to walk into his new ""home"" and there is a pile of human excrement waiting for him? Disgusted? So are we!!",16590,40.7099613,-74.077442,"Jersey City, NJ (City Boundary),2nd Battalion,Ward F,{""Id""=>0, ""Acres""=>767.751, ""CSO""=>""RE-3/4""}",11/22/2016 - 12:06PM,11/21/2016 - 11:59AM,,,,FALSE,,,John - RRC,453 - 459 ROSE AVE,Service Request Not Listed,,,,
3068282,Acknowledged,Parking issues,5,"577 Jersey Avenue Jersey City, New Jersey",,16276,40.72324051,-74.04582914,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>112.805, ""CSO""=>""RE-15""},Ward E,1st Battalion",11/21/2016 - 09:17PM,11/21/2016 - 12:11PM,11/21/2016 - 12:53PM,,,FALSE,41,,Traffic - Patricia L,577 Jersey Avenue,Parking issues,,,,
3068334,Acknowledged,Trash: Litter/debris,3,"487 Palisade Ave Jersey City, NJ 07307, USA",,16279,40.74529001,-74.043806,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>380.503, ""CSO""=>""RE-19""},Ward D",11/25/2016 - 03:47PM,11/21/2016 - 12:27PM,11/21/2016 - 12:32PM,,,TRUE,4,,cpisano,487 Palisade Ave,Trash: Litter/debris,,,,
3068433,Open,Housing Code Violations/Repairs,2,"712 Grand Street Jersey City, NJ",Wall fell down at 712-714 Grand St. ,15919,40.7157379,-74.0674097,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion,Ward F",11/21/2016 - 04:17PM,11/21/2016 - 01:05PM,,,,FALSE,,,Housing Code Enforcement- Iris,712 Grand Street,Housing Code Violations/Repairs,,,direct,Direct
3068500,Acknowledged,Traffic and Parking signage/signal issue,2,"69 Neptune Avenue Jersey City, New Jersey",Traffic Light not working on Garfield & Neptune Ave,16289,40.6910382,-74.0941968,"Ward A,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>351.295, ""CSO""=>""RE-1""},2nd Battalion",11/21/2016 - 03:40PM,11/21/2016 - 01:30PM,11/21/2016 - 03:40PM,,,TRUE,130,,Traffic - Patricia L,69 Neptune Avenue,Traffic and Parking signage/signal issue,,,,
3068505,Closed,Ask a question,2,707 Route #440 South Jersey City NJ,"Hi, my question is, who owns the fenced-off wooded property behind Hudson Mall? Myself and Paul Bellan Boyer of Animal Control were pondering that question a few weeks ago. I feed several cats inside that area and mall security now says it their property, after initially saying they didn't know whose jurisdiction it falls under... a definite answer would be appreciated. Thanks. ",16110,40.7219476,-74.0925754,"Ward B,Jersey City, NJ (City Boundary),2nd Battalion",11/28/2016 - 10:21AM,11/21/2016 - 01:33PM,,,11/28/2016 - 10:21AM,TRUE,,9888,Theresa - RRC,707 Route #440 South,Ask a question,,,,
3068521,Acknowledged,Service Request Not Listed,6,"228 Moishe'S Way Jersey City, New Jersey","There are no sidewalks in this area and it has become dangerous for residents and parents of our school to walk to and from the Soho West Neighborhood. We would like the sidewalks to be completed, they suddenly stop where the new Embankment House ended their sidewalks when they finished construction.

As new residents move in and the area builds up people will want to walk safely from the Soho WEst neighborhood to the Hamilton Park Area. Many residents have children, I am also the Director of Viaquenti Academy located in Soho West and our parents are concerned about safely walking to and from school using Coles street because of the missing sidewalks.",16590,40.73093496,-74.04632583,"Jersey City, NJ (City Boundary),Ward E,1st Battalion,{""Id""=>0, ""Acres""=>509.092, ""CSO""=>""RE-18""}",11/29/2016 - 02:51PM,11/21/2016 - 01:40PM,11/28/2016 - 10:25AM,,,FALSE,9884,,Traffic-AndrewV,228 Moishe's Way,Service Request Not Listed,,,,
3068568,Open,Driveways,1,"141 Congress Street Jersey City, NJ",Illegal driveway,16599,40.751175,-74.047079,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>380.503, ""CSO""=>""RE-19""},Ward D",11/28/2016 - 10:11AM,11/21/2016 - 01:58PM,,,,FALSE,,,Zoning,141 Congress Street,Driveways,,,direct,Direct
3068621,Open,Pothole,1,"11 Carlton Avenue Jersey City, New Jersey","Corner of Carlton and Summit, on the Carlton side.  

The drain grate over this corner has broken and fallen into the drain.   This is the second time this has happened recently.   This leaves a hole large enough to slip into,  surrounded by jagged, rusty metal, right by the edge of the sidewalk. ",11923,40.74244418,-74.05499261,"3rd Battalion,Jersey City, NJ (City Boundary),Ward C,{""Id""=>0, ""Acres""=>509.092, ""CSO""=>""RE-18""}",11/21/2016 - 02:17PM,11/21/2016 - 02:17PM,,,,TRUE,,,Buildings and Streets,11 Carlton Avenue,Streets: Pothole,168,11/29/2016 - 02:17PM,,
3068781,Acknowledged,Trash: Litter/debris,3,"225 Liberty Avenue Jersey City, NJ",The garbage is in the ally at 225 Liberty Ave it has been there over a month it s horrible and smell as well.,16279,40.744483,-74.061082,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>178.393, ""CSO""=>""RW-2""},Ward D",11/21/2016 - 08:10PM,11/21/2016 - 03:11PM,11/21/2016 - 03:12PM,,,FALSE,0,,Division of Sanitation- Frank,225 Liberty Avenue,Trash: Litter/debris,,,direct,Direct
3068860,Acknowledged,Traffic and Parking signage/signal issue,3,"129 Van Horne Street Jersey City, NJ",Request for a Traffic Signal at Bramhall and Van Horne,16289,40.71092051,-74.06621014,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion,Ward F",11/30/2016 - 03:27PM,11/21/2016 - 03:34PM,11/21/2016 - 03:45PM,,,FALSE,10,,Traffic - Patricia L,129 Van Horne Street,Traffic and Parking signage/signal issue,,,direct,Direct
3068864,Acknowledged,Bedbug/Roach issues,3,"38 Gautier Avenue Jersey City, NJ",This building has bed bugs Roaches and Mice the baby is all bit up from the bedbugs. She has contacted the management office  of Jesco ,16275,40.726258,-74.079115,"Ward B,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>208.548, ""CSO""=>""RW-7""},4th Battalion",11/21/2016 - 03:40PM,11/21/2016 - 03:36PM,11/21/2016 - 03:39PM,,,FALSE,2,,Chief Healh Investigator O.Diaz,38 Gautier Avenue,Bedbug/Roach issues,,,direct,Direct
3068873,Open,Pothole,1,"Cook Street Jersey City, NJ","There is a huge pot hole near Newark and Cook Street right near Newark Ave 
This was called in to Building & Streets on 11/21/16 ",11923,40.7341981,-74.0566332,"3rd Battalion,Jersey City, NJ (City Boundary),Ward C,{""Id""=>0, ""Acres""=>509.092, ""CSO""=>""RE-18""}",11/21/2016 - 03:42PM,11/21/2016 - 03:42PM,,,,FALSE,,,Buildings and Streets,Cook Street,Streets: Pothole,168,11/29/2016 - 03:42PM,direct,Direct
3068902,Acknowledged,Parking issues - Coles Street between 17th st and 15th street,7,Coles St And 16th Street Jersey City New Jersey,"Lots of cars parked, there is no proper parking sign.

This section of the road does not have proper sidewalks. Cole street between 17th street and 15th street. Now that the new building have come up, i see lots of cars parked. Hence no space to walk. ",16276,40.7335178,-74.0458991,"Jersey City, NJ (City Boundary),Ward E,1st Battalion,{""Id""=>0, ""Acres""=>509.092, ""CSO""=>""RE-18""}",11/29/2016 - 04:34PM,11/21/2016 - 03:59PM,11/22/2016 - 10:14AM,,,FALSE,1095,,Traffic - Patricia L,Coles St And 16th Street Jersey City,Parking issues,,,,
3068910,Open,Heat/Hot Water Complaint,2,"98 Fremont Street Jersey City, NJ",Ms. Herrring,15917,40.7206073,-74.059248,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion,Ward F",11/21/2016 - 04:07PM,11/21/2016 - 04:06PM,,,,FALSE,,,Housing Code Enforcement- Iris,98 Fremont Street,Heat/Hot Water Complaint,,,direct,Direct
3068934,Closed,Heat/Hot Water Complaint,2,"99 Clifton Place Jersey City, NJ",,15917,40.721164,-74.065036,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion,Ward F",11/28/2016 - 01:06PM,11/21/2016 - 04:16PM,11/21/2016 - 04:16PM,,11/28/2016 - 01:06PM,FALSE,0,9890,Noemi - RRC,99 Clifton Place,Heat/Hot Water Complaint,,,direct,Direct
3068961,Open,Landlord/Tenant issues,1,"145 Kensington Avenue Apt. D5, Jersey City, New Jersey",Landlord refuses to replace rusted sink. Has never replaced the sink or cracked bathroom mirror since I have resided here for 15+ years,15845,40.7240932,-74.0779986,"Ward B,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>208.548, ""CSO""=>""RW-7""},4th Battalion",11/21/2016 - 04:27PM,11/21/2016 - 04:27PM,,,,FALSE,,,Henry P,145 Kensington Avenue,Landlord/Tenant issues,,,,
3068984,Closed,Street paving request,3,"16 Bryant Avenue Jersey City, NJ",Resident is requesting Street Pavement for Bryant Ave from Sip to Dead end Section.,16291,40.73256945,-74.07550542,"Ward B,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>248.212, ""CSO""=>""RW-6""},4th Battalion",11/29/2016 - 04:10PM,11/21/2016 - 04:36PM,11/23/2016 - 02:45PM,,11/29/2016 - 04:10PM,FALSE,2769,11493,Engineering  - Paul R,16 Bryant Avenue,Streets: Resurfacing Request,,,direct,Direct
